path,category,extension,size_bytes,lines,sha256,status_hint,recommended_action,priority,confidence,evidence_flags,rationale
lib/site-config-db.ts,lib,.ts,1385,43,43cbd9a57c91959409109b87595c2cf5e64324eb7da89e48c572972e93f54c92,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/email.ts,lib,.ts,19573,430,8cdb2b15a308939bcd6062a8ee4530f20a004d39fcd7c374db991c16915dd6d7,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/schema.ts,lib,.ts,180978,3452,d340e2c7512d958e93060e95f1d153410f0fc29a9f09db0aef23420acaa722b0,review,DIVIDIR_POR_DOMINIOS,P2,Alta,runtime-reachable;large_file:3452_lines,Archivo monolítico de más de 3.400 líneas; alto acoplamiento y conflictos. Supera el presupuesto recomendado de tamaño; candidato a modularización.
lib/google-reviews.ts,lib,.ts,3843,138,8e07fe5b20cb6da232d38980f5fd6591cc59648aff334588970d0dcfc675c220,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/strip-html.ts,lib,.ts,1676,39,07a7b2de6b4b6d126c505b5aed092430282a42d6c198eccd8bc1c8e2eae35bf0,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/areas-db.ts,lib,.ts,2222,58,0610ef64911b5b31e81692332173d8c75946e5873fd36ea6647058403648eff6,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/permissions.ts,lib,.ts,1006,30,ab0b4590e0f615f94f0fc0f37aaf8a408ca2b56c91f013f85c0a51e2a6651e44,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/icon-map.ts,lib,.ts,2285,72,19caa6d87993ad4a363700e358a048ca41a229932fdde6c61d9859a07474d8b4,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/areas-unified.ts,lib,.ts,5690,164,4f5a2513768b1632237c1d2858900d189a9dbf59ff81e39e3220a7498903f12a,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/faq-db.ts,lib,.ts,2493,90,403cad73318459514043dc78155e249ff5be8008a368692078313758b3b17b2b,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/auth-2fa.ts,lib,.ts,10566,254,193b25ecd17067aea998530227fd3e475068e331c16c713f3b654e93c59f2e5c,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/datetime.ts,lib,.ts,3645,113,7e93e5eec103ba88d2592661fecee22e3e4544ed7f9a3801bda7aba3d8095607,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/invitations.ts,lib,.ts,11199,318,4237770a773bfe62050b3fe1bd9605c485acffb9a1e564864e8a27f0345b0b07,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/rate-limit.ts,lib,.ts,3573,118,d66c3e51a0c0980f32f8e7fd54ca131e48543ef2a56c4c4301a2178df54147eb,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/api-fetch.ts,lib,.ts,3611,101,3efe85ec8ecfcd546c485f017d69481ed83e94801fea5cb63c4d0dd2fc04677f,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/email-allowlist.ts,lib,.ts,2406,70,4e789df2dd0e361f2d8fe8205258623035b5dccb9d17e89e35cdafa88b05c1c0,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/agenda-helpers.ts,lib,.ts,813,18,087b022111fbb4989e6db590615e6199e6c5f0d5bc4a15f72b2d4e037173ae0a,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/site.ts,lib,.ts,33152,757,fdb96500f6191cb0c5f154f12775438b25d52428514d2a38df2e8c1aa9a0fca4,review,MANTENER_Y_PLANIFICAR_REFACTORIZACION,P2,Alta,runtime-reachable;large_file:757_lines,Supera el presupuesto recomendado de tamaño; candidato a modularización.
lib/db.ts,lib,.ts,1011,35,580844f4627924136323c23806ed6960090eebf59cf587478e7506d24719f003,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/types.ts,lib,.ts,1600,56,5e15e6a48346c01e91465ca727616e1c7c8b00433995970911089b089446afc5,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/lead-magnet-pdf.tsx,lib,.tsx,11281,328,f455a29a8f86a6ab3c40fe115d09f699f96b349f8726deb75e2ea3722ece0584,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/access-service.ts,lib,.ts,6495,171,498bdaedec5bb0a37024c7638c771e920e7add849df369555b704d92100300f3,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/captcha.ts,lib,.ts,2879,79,5376049c541e8ce91493caa3c9cccbeee27428b607de7ee5d1cdc01cfe5e738f,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/seo-schema.ts,lib,.ts,886,39,01c5c0a9bf5cc516e1dcf20e07bb7931d873524beb17977b6916814577aae4f5,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/cookie-consent.ts,lib,.ts,3168,87,be261c2b965141ce7c58f36e743b5e2716baa161bc9934af1feb61f076b21b19,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/cache.ts,lib,.ts,534,22,9cb6c6273c5d4fc24d370fc4548055f334abb8366bc6d9b43e1210ac5f52296d,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/cache-dashboard.ts,lib,.ts,766,23,9560222dbd9f98f4716af3dcbbd6cdf8ed3753735860f2a8170a384d863e38c8,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/utils.ts,lib,.ts,2087,51,f8f0e257dcc2ea71ae56d42f013afd48e6d91f85a5ffbac3b4be58c8b14f5aa3,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/blog-helpers.ts,lib,.ts,6264,99,3af776194e6f09434069289878ef521c02b8ab29760afa82d783a5bfb8d5300d,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/validation.ts,lib,.ts,7732,217,b3d92e3230338ff74c1b7abd960542baf2a69df89ecbf0c9d3fc771c431beb1a,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/two-factor-challenges.ts,lib,.ts,1370,33,9c1c60b116cec7015b8c38a20ea4741774e10673657df4149a1436af996a3311,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/csrf.ts,lib,.ts,1701,47,031cd07f5f373cb775cd3545dfb04e5d9c4255336713ef8b3e401787b89366cc,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/internal-links.ts,lib,.ts,15518,289,6bfc02d57ad847aea8df33ce25459912a50507a80f1ddb49bb499a1b88a81a91,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/webhook-verify.ts,lib,.ts,4666,124,f1b27ca7491ed283d5bebb75b89926ea4e296289516d00df096b34f399152e62,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/auth-reset.ts,lib,.ts,3842,92,b98b7183684b9023253d923d7ea8b5ab02d129278b9b6c02395ce733613f36e0,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/places.ts,lib,.ts,4363,138,c36da2511f8a6e0ede46164289e7ef89d188a0b65d9b60b518ac00afa3f8e59a,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,,Sin entrada ni importaciones runtime detectadas.
lib/staging-guard.ts,lib,.ts,2029,61,c0aced8759a0972a8ace971b14ec6a59e67501cbbc57d9a99ac14a7187ed6181,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/google.ts,lib,.ts,15154,504,b03ac90735af4ff036d7ab707314948a89017eb478abb6b67c2242460a621b1d,review,VALIDAR_Y_ELIMINAR_CANDIDATO,P1,Media,large_file:504_lines,Sin entrada ni importaciones runtime detectadas. Supera el presupuesto recomendado de tamaño; candidato a modularización.
lib/legal-disclaimer.ts,lib,.ts,2918,74,b3b4a65c850679d272cc619bbf4565936d212eeee23870f0e2a9b53eaa6f49b4,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
lib/preview-db.ts,lib,.ts,3800,127,052c38f471f7e45502bd3f67a4c693e9716d09510d99815f0f60c5267f5c36d4,review,MANTENER_Y_REVISAR,P3,Media,runtime-reachable,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
auditoria-seo/audit-2026-07-02.md,audit-output,.md,1546,40,83284690a9d5ad9093a5e0db19b0003fe82243b99b3b404af1a28988286a536e,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/audit-2026-06-23.md,audit-output,.md,1546,40,615c0fdc0b51da8676580e4b11fdca68ebe406e03027f37a88b485c1e50a54a7,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/mcp-validation-2026-06-23.md,audit-output,.md,6835,154,5895c548eededbb552d931bd2128a3f2d76c3e9be8b938dc197dacff013fa201,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/followup-2026-06-23.md,audit-output,.md,8574,204,d3252c16db06b8b4415fa8c60df854e2bb0ed9005775b001d3ea8452c57deaef,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/mcp-seo-report-faq.md,audit-output,.md,31264,911,c8651ccdcc20d59ad2329bb764c6da3d3fbc042f6147f0403081fb23f0fb32a7,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/mcp-seo-report-blog.md,audit-output,.md,36558,906,90361a5c0abad05706e228c2a4d1dfe6e214aca240d21049fe55f6673c80c753,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/seguimiento-2026-06-25-implementacion.md,audit-output,.md,11873,166,3f724496ad20a09d89b7128d35f7984b51af4ee8b9e06a1b13cffc237b5dc330,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/mcp-seo-report-home.md,audit-output,.md,138211,3857,9e43053f3016fc44165433b7b0b0bc6200c447c04bc345325f43be8f13b86c57,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/seguimiento-2026-06-25-d0-postdeploy.md,audit-output,.md,10244,211,a466cff8b751ee3287cd0b3bafbd66569402ccb00beeb76a50f22a82294a27cc,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/link-building-plan-2026-06-23.md,audit-output,.md,4729,107,907e3e0626bba186db91211c8caf744f4b7d9950ded7fd456b9cc02dfcec73fa,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
auditoria-seo/mcp-seo-report-despacho.md,audit-output,.md,120711,3433,8487fe18ac871e8aa68b1be34354ab7bbaab47bb089c154823bc8eeb4f3647f3,historical-audit-review,ARCHIVAR_FUERA_DE_RAIZ_O_RETENER_RESUMEN,P2,Alta,,Salida puntual de auditoría/exportación; no es runtime.
e2e/fase4b-visual.spec.ts,tests,.ts,9864,270,4266d25a487189619d030444143dd1c416c7adb13ea4ddab40deefb85c2bc414,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/intranet-sidebar.spec.ts,tests,.ts,2412,71,31b3f07e7b230497524e2a8b918b9c0f1d00c2f0840f884e7edb5fdfb32e946d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/sgie-demo.spec.ts,tests,.ts,2190,58,e9e5f85be2349f4bbabf007566c82f9d0215766d70ee82084b9c90f6919f3ad0,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/fase5-design.spec.ts,tests,.ts,6059,141,7fe852a070adafc0e849df96243ea163a090a7ef080aadd68ade5c95de495c05,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/smoke.spec.ts,tests,.ts,5751,146,9b6525859002c0b63e8aec53cb3482b1a882f8d4ab9966c48e57bfb2bdb4ee7a,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/auth-flow.spec.ts,tests,.ts,4638,117,23a2ec58faf508d62bb3aeaa3f24ed5f179b06a3644d791c6f4eebd0982c6e80,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/fase3e-visual.spec.ts,tests,.ts,10731,235,ffe795622dcf7858caa75d0ace09de91218e74bf0e418119a67a218f8023660f,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/admin-agravantes.spec.ts,tests,.ts,4157,89,6cc498b65fc624647f12ff210b4e7dce7eab22880d48e47b01a0e1c781bfde5b,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
e2e/hydration.spec.ts,tests,.ts,1965,50,c86da3759b089fc2f5a59afafb3e780cf1f61262f34a63618d0574add41fc1e9,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/images.ts,data,.ts,6420,137,cff678eafdf08c3caac126a77fc2a0a3e6cb857977e4b337deab9e504c9da425,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/landings-locales.ts,data,.ts,63525,950,13bddc446aa3704bc22a3382f32fbd748362055c43811e6e24955389ef5ede49,review,MANTENER_Y_PLANIFICAR_REFACTORIZACION,P2,Alta,large_file:950_lines,Supera el presupuesto recomendado de tamaño; candidato a modularización.
data/faqs-hubs.ts,data,.ts,12166,195,ca0166ae14ad43e6b8ea8d234685f5094628de7f8d8bf891ef2fe8233182ec48,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/codigo_familia_verificado.json,data,.json,1845,14,7af6f6d79ccec7ad38d9ba252d0aeeae13e4794ce69ce9c7ef01bad129d055aa,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/urls-blog.txt,data,.txt,14265,150,4d67dbdcce9e385a458ad0f0dfc19d7821801bdce169b42491980dac41fe48b7,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/articulos_cp.json,data,.json,633678,6352,d7c112be63327abe7a502c5fdf0819f8f895086dede6df179c99f204d64573f6,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/codigo_trabajo_verificado.json,data,.json,7100,129,e50692265e822c66fa5c8afef1d8256521d9e1ce3baf35acbca2d0f83d641488,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/cauca_verificado.json,data,.json,460,5,d91a1ca250fbe14da4e674dff1095d5b806a81429342fc8f1c60f2545e6192ce,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/lote-penal-1.json,data,.json,113642,355,e25a9e2ff63b88a2925e057e71b736a23b8390f0e600aab12c32ec131eff1eb5,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/faq-categories.ts,data,.ts,2686,84,1dd683731b6bbe456fe8167ba097d186e46906f0186f44219b87124167a5115c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/codigo_comercio.json,data,.json,875712,11853,699a1404f6c4c65b11cc3cfeb8f43610416d48e7fd613e0b2b139ae8cf59dd25,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/codigo_tributario.json,data,.json,181807,1528,71692dddd26e7d539e63821d529855d2c0f007442352798c09aa3d3a21ff28bd,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/delitos.json,data,.json,854630,22084,1d06c468364432294995702d5acb19078b224f4ef8ab10ceaaa8bf89435f80d6,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/delitos-validacion.csv,data,.csv,40385,,e944f9312cfd559808c0472826a260173a65df933b39f78e3144d320398955d2,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/delitos-estados.json,data,.json,131144,3391,9fe521adb47191f253335e3e25274f3e93102b43b2d79a8b0d0781d0f0fafca0,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/delitos-validacion.json,data,.json,382944,10160,9d6579a4ae60e475195b16e0affd042f5ec474401a5118e8814fd2f2634be4ad,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/codigo_procesal_penal_verificado.json,data,.json,6978,47,7f8312f62673969c0e5460169e5f65cd5b202c52f878db0858187729eab06681,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/README.md,data,.md,2371,29,2baf285582fd8d1256f4bcc1f29a7ab31cea4629f11f3e2ccfe91c31b7f008fb,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
data/escudos-ciudades.ts,data,.ts,3066,28,8f66f2564b6b551a0225440626cedd18d78c7bb4c79c56047c7040507f90ca31,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
