id,source_file,source_row_or_section,path_or_object,domain,original_priority,original_recommendation,current_status,current_evidence,decision,implementation_commit,tests,remaining_action,risk,production_required
ANN-API_REFERENCES-0074,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,75,app/intranet/admin/invitaciones/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0075,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,76,app/intranet/admin/invitaciones/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0076,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,77,app/intranet/admin/agravantes/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0077,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,78,app/intranet/admin/agravantes/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0078,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,79,app/intranet/admin/agravantes/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0079,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,80,app/intranet/admin/agravantes/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0080,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,81,app/intranet/admin/auditoria/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0081,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,82,app/intranet/admin/casos/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0082,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,83,app/intranet/admin/casos/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0083,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,84,app/intranet/admin/casos/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0084,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,85,app/intranet/admin/casos/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0085,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,86,app/intranet/admin/casos/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0086,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,87,app/intranet/admin/sgie/reglas-comunicacion/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0087,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,88,app/intranet/admin/sgie/reglas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0088,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,89,app/intranet/admin/sgie/conocimiento/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0089,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,90,app/intranet/admin/sgie/conocimiento/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0090,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,91,app/intranet/admin/sgie/alertas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0091,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,92,app/intranet/admin/sgie/simulador/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0092,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,93,app/intranet/admin/sgie/simulador/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0093,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,94,app/intranet/admin/sgie/metricas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0094,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,95,app/intranet/admin/sgie/plantillas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0095,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,96,app/intranet/admin/sgie/plantillas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0096,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,97,app/intranet/admin/sgie/plantillas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0097,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,98,app/intranet/admin/sgie/plantillas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0098,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,99,app/intranet/admin/sgie/plantillas/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0099,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,100,app/intranet/admin/sgie/evaluacion-ia/page.tsx,sgie,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0100,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,101,app/intranet/admin/delitos/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0101,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,102,app/intranet/admin/usuarios/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0102,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,103,app/intranet/admin/usuarios/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0103,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,104,app/intranet/admin/usuarios/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0104,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,105,app/intranet/admin/cp/[id]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
ANN-API_REFERENCES-0105,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/api_references.csv,106,app/intranet/activar-invitacion/[token]/page.tsx,repository,P2,Reconciliar evidencia histórica de api_references.csv contra HEAD.,DONE_VERIFIED,Las rutas activas están cubiertas por clasificación proxy y contratos globales de autenticación/CSRF/excepciones fail-closed.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,tests/proxy-regression.test.ts; tests/api-mutation-security-contract.test.ts; npm run verify,,Medio,false
